Fri, 25 Mar 2016 20:28:25;regression_minus_22_28_16_50_24_0_0.01_10.csv;0.841757
Edit description;;
Fri, 25 Mar 2016 20:27:03;regression_minus_22_26_45_50_25_0_0.01_10.csv;0.842230
Edit description;;
Fri, 25 Mar 2016 20:24:54;regression_minus_22_24_44_50_26_0_0.01_100.csv;0.842114
Edit description;;
Fri, 25 Mar 2016 20:23:59;regression_minus_22_23_44_50_26_0_0.01_10.csv;0.842114
Edit description;;
Fri, 25 Mar 2016 20:22:24;regression_minus_22_22_20_50_27_0_0.01_10.csv;0.842086
Edit description;;
Thu, 24 Mar 2016 18:59:49;h2o_gbm_20_59_22_top_ensemble_deep_winner841287_04_06_01.csv;0.842077
Edit description;;
Thu, 24 Mar 2016 18:58:11;h2o_gbm_20_57_55_top_ensemble_deep_winner841287_04_06_01.csv;0.839442
Edit description;;
Thu, 24 Mar 2016 18:54:49;h2o_gbm_20_54_31_top_ensemble_deep_winner841287_05_05.csv;0.842036
Edit description;;
Thu, 24 Mar 2016 18:52:09;h2o_gbm_22_53_15_top_ensemble_deep_winner841287_04_06.csv;0.842078
Edit description;;
Thu, 24 Mar 2016 18:49:51;h2o_gbm_22_52_45_top_ensemble_deep_winner841287_03_07.csv;0.842002
Edit description;;
Wed, 23 Mar 2016 09:57:24;regression_minus_11_57_11_0.01_2.csv;0.841870
Edit description;;
Wed, 23 Mar 2016 09:56:28;regression_minus_11_56_20_0.01_1.csv;0.841909
Edit description;;
Wed, 23 Mar 2016 09:55:23;regression_minus_11_55_09_0.01_5.csv;0.841894
Edit description;;
Wed, 23 Mar 2016 09:54:08;regression_minus_11_53_41_0.01_10.csv;0.841888
Edit description;;
Wed, 23 Mar 2016 07:30:31;regression_minus.csv;0.841880
Edit description;;
Tue, 22 Mar 2016 22:51:36;h2o_gbm_00_51_12_top_ensemble_deep_winner841287_02_08.csv;0.841877
Edit description;;
Tue, 22 Mar 2016 22:46:55;h2o_gbm_22_44_54_top_ensemble_deep_winner841287.csv;0.841632
Edit description;;
Tue, 22 Mar 2016 22:44:55;h2o_gbm_22_44_01_top_ensemble.csv;0.839442
Edit description;;
Tue, 22 Mar 2016 22:10:07;h2o_deeplearning_bag_winner841287_00_09_50_0.1_0.9_1000_30_10.csv;0.840693
Edit description;;
Tue, 22 Mar 2016 22:02:36;h2o_deeplearning_23_56_42_1000_30_10.csv;0.798164
Edit description;;
Mon, 21 Mar 2016 00:44:25;glm_combined_filtered_max_02_43_49.csv;0.841344
Edit description;;
Mon, 21 Mar 2016 00:38:07;glm_combined_filtered_02_30_53.csv;0.841344
Edit description;;
Mon, 21 Mar 2016 00:31:15;glm_combined_filtered_02_30_53.csv;0.841344
Edit description;;
Mon, 21 Mar 2016 00:28:15;glm_combined_filtered_02_27_54.csv;0.841347
Edit description;;
Mon, 21 Mar 2016 00:27:11;glm_combined_filtered_02_26_57.csv;0.841348
Edit description;;
Sun, 20 Mar 2016 21:35:33;xg_bag_23_34_18_ensemble.csv;0.839987
Edit description;;
Sun, 20 Mar 2016 17:17:05;h2o_deeplearning_bag_winner841287-bag_10_03_0594-0.9-0.1_19_16_43.csv;0.841320
Edit description;;
Sun, 20 Mar 2016 17:14:35;h2o_deeplearning_bag_winner841287-bag_10_03_0594_19_13_55.csv;0.841278
Edit description;;
Sun, 20 Mar 2016 00:06:23;h2o_deeplearning_bag_winner841287_02_05_57_0.4_0.6_2000_100_100_100_100_100.csv;0.841323
Edit description;;
Sun, 20 Mar 2016 00:04:29;h2o_deeplearning_bag_winner841287_01_44_15_2000_100_100_100_100_100.csv;0.841344
Edit description;;
Sat, 19 Mar 2016 07:38:16;xg_grid_cv_bag_09_38_0247.csv;0.841287
Edit description;;
Sat, 19 Mar 2016 07:16:47;xg_grid_cv_bag_09_16_2747.csv;0.841263
Edit description;;
Sat, 19 Mar 2016 07:15:36;xg_grid_cv_bag_09_15_1847.csv;0.841204
Edit description;;
Sat, 19 Mar 2016 07:14:09;xg_gradient_1_1_01_10_09_145_1001_5_0.005_0.5_0.7_0.00619.csv;0.840356
Edit description;;
Sat, 19 Mar 2016 07:13:13;xg_gradient_1_1_01_05_27_145_1001_5_0.005_0.5_0.7_0.00619.csv;0.840356
Edit description;;
Fri, 18 Mar 2016 02:00:09;xg_grid_cv_bag_03_59_403.csv;0.840759
Edit description;;
Fri, 18 Mar 2016 01:58:51;xg_grid_cv_bag_03_58_113.csv;0.841132
Edit description;;
Fri, 18 Mar 2016 01:02:32;xg_grid_cv_bag_03_02_099.csv;0.841140
Edit description;;
Fri, 18 Mar 2016 01:00:45;xg_grid_cv_bag_03_00_109.csv;0.841124
Edit description;;
Fri, 18 Mar 2016 00:57:33;xg_grid_cv_bag_02_56_599.csv;0.840786
Edit description;;
Thu, 17 Mar 2016 22:05:04;xg_gradient_bag_00_04_4115.csv;0.840622
Edit description;;
Thu, 17 Mar 2016 21:40:38;xg_gradient_1_5_23_40_21_192_1005_800_5_0.01_0.5_0.8_0.00354767844075868.csv;0.840433
Edit description;;
Thu, 17 Mar 2016 21:39:39;xg_gradient_1_4_23_38_26_192_1004_800_5_0.01_0.5_0.8_0.00353130259680872.csv;0.840112
Edit description;;
Thu, 17 Mar 2016 20:53:45;xg_gradient_1_6_22_17_30_192_1006_900_5_0.01_0.5_0.8.csv;0.840469
Edit description;;
